timestamp,open,high,low,close,volume,barCount,wap
20230103 08:30:00 US/Central,3970.0,3970.0,3970.0,3970.0,0,0,3970
20230103 08:31:00 US/Central,3970.0,3970.0,3970.0,3970.0,0,0,3970
20230103 08:32:00 US/Central,3970.0,3970.0,3970.0,3970.0,0,0,3970
20230103 08:33:00 US/Central,3970.0,3970.0,3970.0,3970.0,0,0,3970
20230103 08:34:00 US/Central,3970.0,3970.0,3970.0,3970.0,0,0,3970
20230103 08:35:00 US/Central,3970.0,3970.0,3970.0,3970.0,0,0,3970
20230103 08:36:00 US/Central,3970.0,3970.0,3970.0,3970.0,0,0,3970
20230103 08:37:00 US/Central,3970.0,3970.0,3970.0,3970.0,0,0,3970
20230103 08:38:00 US/Central,3970.0,3970.0,3970.0,3970.0,0,0,3970
20230103 08:39:00 US/Central,3958.0,3958.0,3958.0,3958.0,1,1,3958
20230103 08:40:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 08:41:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 08:42:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 08:43:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 08:44:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 08:45:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 08:46:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 08:47:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 08:48:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 08:49:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 08:50:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 08:51:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 08:52:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 08:53:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 08:54:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 08:55:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 08:56:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 08:57:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 08:58:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 08:59:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 09:00:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 09:01:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 09:02:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 09:03:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 09:04:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 09:05:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 09:06:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 09:07:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 09:08:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 09:09:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 09:10:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 09:11:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 09:12:00 US/Central,3958.0,3958.0,3958.0,3958.0,0,0,3958
20230103 09:13:00 US/Central,3916.0,3916.0,3916.0,3916.0,1,1,3916
20230103 09:14:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:15:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:16:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:17:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:18:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:19:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:20:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:21:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:22:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:23:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:24:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:25:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:26:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:27:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:28:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:29:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:30:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:31:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:32:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:33:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:34:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:35:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:36:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:37:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:38:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:39:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:40:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:41:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:42:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:43:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:44:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:45:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:46:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:47:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:48:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:49:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:50:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:51:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:52:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:53:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:54:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:55:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:56:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:57:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:58:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 09:59:00 US/Central,3916.0,3916.0,3916.0,3916.0,0,0,3916
20230103 10:00:00 US/Central,3926.25,3926.25,3926.25,3926.25,1,1,3926.25
20230103 10:01:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:02:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:03:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:04:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:05:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:06:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:07:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:08:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:09:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:10:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:11:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:12:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:13:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:14:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:15:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:16:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:17:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:18:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:19:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:20:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:21:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:22:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:23:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:24:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:25:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:26:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:27:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:28:00 US/Central,3926.25,3926.25,3926.25,3926.25,0,0,3926.25
20230103 10:29:00 US/Central,3900.0,3900.0,3900.0,3900.0,2,1,3900
20230103 10:30:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:31:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:32:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:33:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:34:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:35:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:36:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:37:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:38:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:39:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:40:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:41:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:42:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:43:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:44:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:45:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:46:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:47:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:48:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:49:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:50:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:51:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:52:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:53:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:54:00 US/Central,3900.0,3900.0,3900.0,3900.0,0,0,3900
20230103 10:55:00 US/Central,3893.5,3893.5,3893.5,3893.5,1,1,3893.5
20230103 10:56:00 US/Central,3893.5,3893.5,3893.5,3893.5,0,0,3893.5
20230103 10:57:00 US/Central,3893.5,3893.5,3893.5,3893.5,0,0,3893.5
20230103 10:58:00 US/Central,3893.5,3893.5,3893.5,3893.5,0,0,3893.5
20230103 10:59:00 US/Central,3895.0,3895.0,3895.0,3895.0,1,1,3895
20230103 11:00:00 US/Central,3895.0,3895.0,3895.0,3895.0,0,0,3895
20230103 11:01:00 US/Central,3895.0,3895.0,3895.0,3895.0,0,0,3895
20230103 11:02:00 US/Central,3895.0,3895.0,3895.0,3895.0,0,0,3895
20230103 11:03:00 US/Central,3895.0,3895.0,3895.0,3895.0,0,0,3895
20230103 11:04:00 US/Central,3895.0,3895.0,3895.0,3895.0,0,0,3895
20230103 11:05:00 US/Central,3895.0,3895.0,3895.0,3895.0,0,0,3895
20230103 11:06:00 US/Central,3895.0,3895.0,3895.0,3895.0,0,0,3895
20230103 11:07:00 US/Central,3895.0,3895.0,3895.0,3895.0,0,0,3895
20230103 11:08:00 US/Central,3895.0,3895.0,3895.0,3895.0,0,0,3895
20230103 11:09:00 US/Central,3895.0,3895.0,3895.0,3895.0,0,0,3895
20230103 11:10:00 US/Central,3895.0,3895.0,3895.0,3895.0,0,0,3895
20230103 11:11:00 US/Central,3895.0,3895.0,3895.0,3895.0,0,0,3895
20230103 11:12:00 US/Central,3895.0,3895.0,3895.0,3895.0,0,0,3895
20230103 11:13:00 US/Central,3895.0,3895.0,3895.0,3895.0,0,0,3895
20230103 11:14:00 US/Central,3895.0,3895.0,3895.0,3895.0,0,0,3895
20230103 11:15:00 US/Central,3895.0,3895.0,3895.0,3895.0,0,0,3895
20230103 11:16:00 US/Central,3895.0,3895.0,3895.0,3895.0,0,0,3895
20230103 11:17:00 US/Central,3895.0,3895.0,3895.0,3895.0,0,0,3895
20230103 11:18:00 US/Central,3895.0,3895.0,3895.0,3895.0,0,0,3895
20230103 11:19:00 US/Central,3895.0,3895.0,3895.0,3895.0,0,0,3895
20230103 11:20:00 US/Central,3895.0,3895.0,3895.0,3895.0,0,0,3895
