timestamp,open,high,low,close,volume,barCount,wap
20230102 10:21:00 Japan,298.5,298.5,298.5,298.5,1,1,298.5
20230102 10:22:00 Japan,298.55,298.55,298.55,298.55,1,1,298.55
20230102 10:23:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:24:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:25:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:26:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:27:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:28:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:29:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:30:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:31:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:32:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:33:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:34:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:35:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:36:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:37:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:38:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:39:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:40:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:41:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:42:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:43:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:44:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:45:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:46:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:47:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:48:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:49:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:50:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:51:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:52:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:53:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:54:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:55:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:56:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:57:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:58:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 10:59:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:00:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:01:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:02:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:03:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:04:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:05:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:06:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:07:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:08:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:09:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:10:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:11:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:12:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:13:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:14:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:15:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:16:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:17:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:18:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:19:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:20:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:21:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:22:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:23:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:24:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:25:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:26:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:27:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:28:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:29:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:30:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:31:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:32:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:33:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:34:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:35:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:36:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:37:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:38:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:39:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:40:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:41:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:42:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:43:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:44:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:45:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:46:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:47:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:48:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:49:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:50:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:51:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:52:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:53:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:54:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:55:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:56:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:57:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:58:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 11:59:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 12:00:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 12:01:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 12:02:00 Japan,298.55,298.55,298.55,298.55,0,0,298.55
20230102 12:03:00 Japan,296.65,296.65,296.65,296.65,1,1,296.65
20230102 12:04:00 Japan,296.65,296.65,296.65,296.65,0,0,296.65
20230102 12:05:00 Japan,296.65,296.65,296.65,296.65,0,0,296.65
20230102 12:06:00 Japan,296.65,296.65,296.65,296.65,0,0,296.65
20230102 12:07:00 Japan,296.35,296.35,296.05,296.05,3,3,296.215
20230102 12:08:00 Japan,296.05,296.05,296.05,296.05,0,0,296.05
20230102 12:09:00 Japan,296.05,296.05,296.05,296.05,0,0,296.05
20230102 12:10:00 Japan,296.3,296.3,296.3,296.3,1,1,296.3
20230102 12:11:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:12:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:13:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:14:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:15:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:16:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:17:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:18:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:19:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:20:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:21:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:22:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:23:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:24:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:25:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:26:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:27:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:28:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:29:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:30:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:31:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:32:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:33:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:34:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:35:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:36:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:37:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:38:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:39:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:40:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:41:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:42:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:43:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:44:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:45:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:46:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:47:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:48:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
20230102 12:49:00 Japan,296.3,296.3,296.3,296.3,0,0,296.3
